intervention,seed,round,target_class,holder_client_id,local_recall_holder_own_rows,local_recall_holder_validation,logit_margin_holder_post_local,global_recall_post_intervention_validation,conditional_retention,logit_margin_post_intervention,delta_margin,logit_margin_retention_ratio_secondary,holder_update_norm,cosine_holder_vs_realized_aggregate,holder_weighted_sum_norm_baseline,nonholder_weighted_sum_norm_baseline,nonholder_over_holder_contribution_ratio_baseline,intervention_c_macro_f1_all_classes,intervention_c_flagged_invalid
B,33,45,Replay,4,0.9921171171171171,0.9944700460829493,1.2967112064361572,0.0,0,-5.645776748657227,-6.942487955093384,-4.353919917275885,0.12319770455360413,0.9672304541034576,0.013074246235191822,0.12318986654281616,9.422330306983755,,
B,33,45,Replay,10,0.49895506792058514,0.5824884792626728,-0.04622907191514969,0.0,0,-5.645776748657227,-5.599547676742077,nan,0.09193514287471771,0.8895266122289488,0.013074246235191822,0.12318986654281616,9.422330306983755,,
C,33,45,Replay,1,0.9678135405105438,0.9649769585253456,0.49580928683280945,0.0,0,-0.21862934529781342,-0.7144386321306229,-0.44095451840848,0.08078526705503464,-0.7884667455712033,0.013074246235191822,0.12318986654281616,9.422330306983755,0.3410021049832712,False
C,33,45,Replay,4,0.9921171171171171,0.9944700460829493,1.2967112064361572,0.0,0,-0.21862934529781342,-1.5153405517339706,-0.16860295817037615,0.12319770455360413,-0.5346041817873962,0.013074246235191822,0.12318986654281616,9.422330306983755,0.3410021049832712,False
C,33,45,Replay,10,0.49895506792058514,0.5824884792626728,-0.04622907191514969,0.0,0,-0.21862934529781342,-0.17240027338266373,nan,0.09193514287471771,-0.5800879691211016,0.013074246235191822,0.12318986654281616,9.422330306983755,0.3410021049832712,False
0,44,1,Manipulation,2,0.0,0.0,-0.3362670838832855,0.0,0,-2.641021728515625,-2.3047546446323395,nan,0.09475544095039368,-0.5395465421360963,0.007555604446679354,0.2604934573173523,34.476852137467006,,
0,44,1,Manipulation,13,1.0,1.0,1.6409165859222412,0.0,0,-2.641021728515625,-4.281938314437866,-1.6094795745094481,0.13274414837360382,-0.7683819177724941,0.007555604446679354,0.2604934573173523,34.476852137467006,,
A,44,1,Manipulation,2,0.0,0.0,-0.3362670838832855,0.0,0,-1.2097551822662354,-0.8734880983829498,nan,0.09475544095039368,0.9275437357664422,0.007555604446679354,0.2604934573173523,34.476852137467006,,
A,44,1,Manipulation,13,1.0,1.0,1.6409165859222412,0.0,0,-1.2097551822662354,-2.8506717681884766,-0.7372435580485762,0.13274414837360382,0.9821166699500936,0.007555604446679354,0.2604934573173523,34.476852137467006,,
B,44,1,Manipulation,2,0.0,0.0,-0.3362670838832855,0.0,0,-1.043070673942566,-0.7068035900592804,nan,0.09475544095039368,0.9275437357664422,0.007555604446679354,0.2604934573173523,34.476852137467006,,
B,44,1,Manipulation,13,1.0,1.0,1.6409165859222412,0.0,0,-1.043070673942566,-2.683987259864807,-0.6356634352356985,0.13274414837360382,0.9821166699500936,0.007555604446679354,0.2604934573173523,34.476852137467006,,
C,44,1,Manipulation,2,0.0,0.0,-0.3362670838832855,0.11408016443987667,0,-0.05926857888698578,0.27699850499629974,nan,0.09475544095039368,-0.5395465421360963,0.007555604446679354,0.2604934573173523,34.476852137467006,0.034429045759247975,True
C,44,1,Manipulation,13,1.0,1.0,1.6409165859222412,0.11408016443987667,1,-0.05926857888698578,-1.700185164809227,-0.03611919057645162,0.13274414837360382,-0.7683819177724941,0.007555604446679354,0.2604934573173523,34.476852137467006,0.034429045759247975,True
0,44,1,Replay,1,1.0,1.0,2.4640791416168213,0.0,0,-1.6065925359725952,-4.0706716775894165,-0.6520052496846426,0.12187844514846802,-0.727136458079045,0.01840726099908352,0.2707112431526184,14.706763986564697,,
0,44,1,Replay,4,0.9921171171171171,0.9944700460829493,1.5064538717269897,0.0,0,-1.6065925359725952,-3.113046407699585,-1.0664731035745603,0.18532264232635498,-0.1384994169976458,0.01840726099908352,0.2707112431526184,14.706763986564697,,
0,44,1,Replay,10,0.9942528735632183,0.9944700460829493,0.47483715415000916,0.0,0,-1.6065925359725952,-2.0814296901226044,-3.3834600387337113,0.12045370787382126,-0.5476099566829318,0.01840726099908352,0.2707112431526184,14.706763986564697,,
A,44,1,Replay,1,1.0,1.0,2.4640791416168213,0.4949308755760369,1,-0.04820697382092476,-2.512286115437746,-0.019563890220382064,0.12187844514846802,0.7828363486395046,0.01840726099908352,0.2707112431526184,14.706763986564697,,
A,44,1,Replay,4,0.9921171171171171,0.9944700460829493,1.5064538717269897,0.4949308755760369,1,-0.04820697382092476,-1.5546608455479145,-0.032000298665408565,0.18532264232635498,0.9490716161660587,0.01840726099908352,0.2707112431526184,14.706763986564697,,
A,44,1,Replay,10,0.9942528735632183,0.9944700460829493,0.47483715415000916,0.4949308755760369,1,-0.04820697382092476,-0.5230441279709339,-0.10152317146963473,0.12045370787382126,0.9194087308018217,0.01840726099908352,0.2707112431526184,14.706763986564697,,
B,44,1,Replay,1,1.0,1.0,2.4640791416168213,0.7944700460829494,1,0.10128122568130493,-2.3627979159355164,0.04110307334319165,0.12187844514846802,0.7828363486395046,0.01840726099908352,0.2707112431526184,14.706763986564697,,
B,44,1,Replay,4,0.9921171171171171,0.9944700460829493,1.5064538717269897,0.7944700460829494,1,0.10128122568130493,-1.4051726460456848,0.06723154792997195,0.18532264232635498,0.9490716161660587,0.01840726099908352,0.2707112431526184,14.706763986564697,,
B,44,1,Replay,10,0.9942528735632183,0.9944700460829493,0.47483715415000916,0.7944700460829494,1,0.10128122568130493,-0.3735559284687042,0.21329675825937677,0.12045370787382126,0.9194087308018217,0.01840726099908352,0.2707112431526184,14.706763986564697,,
C,44,1,Replay,1,1.0,1.0,2.4640791416168213,0.9944700460829493,1,1.111643671989441,-1.3524354696273804,0.4511395974319351,0.12187844514846802,-0.727136458079045,0.01840726099908352,0.2707112431526184,14.706763986564697,0.13460949267795494,True
C,44,1,Replay,4,0.9921171171171171,0.9944700460829493,1.5064538717269897,0.9944700460829493,1,1.111643671989441,-0.39481019973754883,0.7379208171273504,0.18532264232635498,-0.1384994169976458,0.01840726099908352,0.2707112431526184,14.706763986564697,0.13460949267795494,True
C,44,1,Replay,10,0.9942528735632183,0.9944700460829493,0.47483715415000916,0.9944700460829493,1,1.111643671989441,0.6368065178394318,2.341105076285277,0.12045370787382126,-0.5476099566829318,0.01840726099908352,0.2707112431526184,14.706763986564697,0.13460949267795494,True
0,44,5,Manipulation,2,0.0,0.0,-1.8480144739151,0.0,0,-6.992539882659912,-5.144525408744812,nan,0.10915827006101608,-0.9092475108670957,0.008584966883063316,0.1895061731338501,22.07418802135552,,
0,44,5,Manipulation,13,0.9986919555264879,0.998972250770812,0.8637253046035767,0.0,0,-6.992539882659912,-7.856265187263489,-8.0957913880609,0.14208635687828064,-0.8933491687269188,0.008584966883063316,0.1895061731338501,22.07418802135552,,
A,44,5,Manipulation,2,0.0,0.0,-1.8480144739151,0.0,0,-4.295043468475342,-2.4470289945602417,nan,0.10915827006101608,0.9956677210930016,0.008584966883063316,0.1895061731338501,22.07418802135552,,
A,44,5,Manipulation,13,0.9986919555264879,0.998972250770812,0.8637253046035767,0.0,0,-4.295043468475342,-5.1587687730789185,-4.97269611713719,0.14208635687828064,0.9987283873249565,0.008584966883063316,0.1895061731338501,22.07418802135552,,
B,44,5,Manipulation,2,0.0,0.0,-1.8480144739151,0.0,0,-3.874868631362915,-2.026854157447815,nan,0.10915827006101608,0.9956677210930016,0.008584966883063316,0.1895061731338501,22.07418802135552,,
B,44,5,Manipulation,13,0.9986919555264879,0.998972250770812,0.8637253046035767,0.0,0,-3.874868631362915,-4.738593935966492,-4.486227983260674,0.14208635687828064,0.9987283873249565,0.008584966883063316,0.1895061731338501,22.07418802135552,,
C,44,5,Manipulation,2,0.0,0.0,-1.8480144739151,0.0,0,-1.5234630107879639,0.32455146312713623,nan,0.10915827006101608,-0.9092475108670957,0.008584966883063316,0.1895061731338501,22.07418802135552,0.36049675823052213,False
C,44,5,Manipulation,13,0.9986919555264879,0.998972250770812,0.8637253046035767,0.0,0,-1.5234630107879639,-2.3871883153915405,-1.7638281553962187,0.14208635687828064,-0.8933491687269188,0.008584966883063316,0.1895061731338501,22.07418802135552,0.36049675823052213,False
0,44,5,Replay,1,1.0,1.0,3.2110543251037598,0.0,0,-3.9839181900024414,-7.194972515106201,-1.2406885049737388,0.12239791452884674,-0.910497062690788,0.018988903611898422,0.16936084628105164,8.918937593370602,,
0,44,5,Replay,4,0.9921171171171171,0.9944700460829493,1.762207269668579,0.0,0,-3.9839181900024414,-5.7461254596710205,-2.260754599401751,0.16570496559143066,-0.8036787398304378,0.018988903611898422,0.16936084628105164,8.918937593370602,,
0,44,5,Replay,10,0.8892371995820272,0.8903225806451613,0.6843380331993103,0.0,0,-3.9839181900024414,-4.668256223201752,-5.821564777537571,0.12269451469182968,-0.8536948470276843,0.018988903611898422,0.16936084628105164,8.918937593370602,,
A,44,5,Replay,1,1.0,1.0,3.2110543251037598,0.0,0,-1.3391104936599731,-4.550164818763733,-0.41703140404412253,0.12239791452884674,0.9860246055644871,0.018988903611898422,0.16936084628105164,8.918937593370602,,
A,44,5,Replay,4,0.9921171171171171,0.9944700460829493,1.762207269668579,0.0,0,-1.3391104936599731,-3.1013177633285522,-0.7599052147321023,0.16570496559143066,0.9969296419885103,0.018988903611898422,0.16936084628105164,8.918937593370602,,
A,44,5,Replay,10,0.8892371995820272,0.8903225806451613,0.6843380331993103,0.0,0,-1.3391104936599731,-2.0234485268592834,-1.95679682948436,0.12269451469182968,0.9972772282039708,0.018988903611898422,0.16936084628105164,8.918937593370602,,
B,44,5,Replay,1,1.0,1.0,3.2110543251037598,0.0,0,-1.546055793762207,-4.757110118865967,-0.48147917700278986,0.12239791452884674,0.9860246055644871,0.018988903611898422,0.16936084628105164,8.918937593370602,,
B,44,5,Replay,4,0.9921171171171171,0.9944700460829493,1.762207269668579,0.0,0,-1.546055793762207,-3.308263063430786,-0.8773404924455771,0.16570496559143066,0.9969296419885103,0.018988903611898422,0.16936084628105164,8.918937593370602,,
B,44,5,Replay,10,0.8892371995820272,0.8903225806451613,0.6843380331993103,0.0,0,-1.546055793762207,-2.2303938269615173,-2.259198990496449,0.12269451469182968,0.9972772282039708,0.018988903611898422,0.16936084628105164,8.918937593370602,,
C,44,5,Replay,1,1.0,1.0,3.2110543251037598,0.45714285714285713,1,-0.08465291559696198,-3.2957072407007217,-0.026362965875461032,0.12239791452884674,-0.910497062690788,0.018988903611898422,0.16936084628105164,8.918937593370602,0.28742165143110515,False
C,44,5,Replay,4,0.9921171171171171,0.9944700460829493,1.762207269668579,0.45714285714285713,1,-0.08465291559696198,-1.846860185265541,-0.0480380015756505,0.16570496559143066,-0.8036787398304378,0.018988903611898422,0.16936084628105164,8.918937593370602,0.28742165143110515,False
C,44,5,Replay,10,0.8892371995820272,0.8903225806451613,0.6843380331993103,0.45714285714285713,1,-0.08465291559696198,-0.7689909487962723,-0.12370043968067343,0.12269451469182968,-0.8536948470276843,0.018988903611898422,0.16936084628105164,8.918937593370602,0.28742165143110515,False
0,44,10,Manipulation,2,0.0,0.0,-2.5727298259735107,0.0,0,-9.489651679992676,-6.916921854019165,nan,0.10404597222805023,-0.9377058297521282,0.007935957983136177,0.2052740603685379,25.866323990719586,,
0,44,10,Manipulation,13,0.0,0.0,-0.6407155394554138,0.0,0,-9.489651679992676,-8.848936140537262,nan,0.1289847046136856,-0.9221679335555842,0.007935957983136177,0.2052740603685379,25.866323990719586,,
A,44,10,Manipulation,2,0.0,0.0,-2.5727298259735107,0.0,0,-7.149448394775391,-4.57671856880188,nan,0.10404597222805023,0.9971231709753595,0.007935957983136177,0.2052740603685379,25.866323990719586,,
A,44,10,Manipulation,13,0.0,0.0,-0.6407155394554138,0.0,0,-7.149448394775391,-6.508732855319977,nan,0.1289847046136856,0.9990684506974978,0.007935957983136177,0.2052740603685379,25.866323990719586,,
B,44,10,Manipulation,2,0.0,0.0,-2.5727298259735107,0.0,0,-6.742716312408447,-4.1699864864349365,nan,0.10404597222805023,0.9971231709753595,0.007935957983136177,0.2052740603685379,25.866323990719586,,
B,44,10,Manipulation,13,0.0,0.0,-0.6407155394554138,0.0,0,-6.742716312408447,-6.1020007729530334,nan,0.1289847046136856,0.9990684506974978,0.007935957983136177,0.2052740603685379,25.866323990719586,,
C,44,10,Manipulation,2,0.0,0.0,-2.5727298259735107,0.0,0,-2.00390362739563,0.5688261985778809,nan,0.10404597222805023,-0.9377058297521282,0.007935957983136177,0.2052740603685379,25.866323990719586,0.3496820069352228,False
C,44,10,Manipulation,13,0.0,0.0,-0.6407155394554138,0.0,0,-2.00390362739563,-1.363188087940216,nan,0.1289847046136856,-0.9221679335555842,0.007935957983136177,0.2052740603685379,25.866323990719586,0.3496820069352228,False
0,44,10,Replay,1,0.9966703662597114,0.9953917050691244,1.3234728574752808,0.0,0,-4.526759147644043,-5.850232005119324,-3.4203641745094058,0.11684509366750717,-0.8740729854877046,0.01952524110674858,0.17918969690799713,9.17733593804704,,
0,44,10,Replay,4,0.9898648648648649,0.9935483870967742,1.8443827629089355,0.0,0,-4.526759147644043,-6.3711419105529785,-2.454349085601136,0.1811845302581787,-0.730567923892404,0.01952524110674858,0.17918969690799713,9.17733593804704,,
0,44,10,Replay,10,0.4315569487983281,0.4783410138248848,-0.12826675176620483,0.0,0,-4.526759147644043,-4.398492395877838,nan,0.11832710355520248,-0.8369134119435936,0.01952524110674858,0.17918969690799713,9.17733593804704,,
A,44,10,Replay,1,0.9966703662597114,0.9953917050691244,1.3234728574752808,0.0,0,-2.1767842769622803,-3.500257134437561,-1.6447517337943875,0.11684509366750717,0.9815386039581974,0.01952524110674858,0.17918969690799713,9.17733593804704,,
A,44,10,Replay,4,0.9898648648648649,0.9935483870967742,1.8443827629089355,0.0,0,-2.1767842769622803,-4.021167039871216,-1.1802237153469628,0.1811845302581787,0.9931801803419626,0.01952524110674858,0.17918969690799713,9.17733593804704,,
A,44,10,Replay,10,0.4315569487983281,0.4783410138248848,-0.12826675176620483,0.0,0,-2.1767842769622803,-2.0485175251960754,nan,0.11832710355520248,0.985222792572173,0.01952524110674858,0.17918969690799713,9.17733593804704,,
B,44,10,Replay,1,0.9966703662597114,0.9953917050691244,1.3234728574752808,0.0,0,-2.389127254486084,-3.7126001119613647,-1.8051955058932572,0.11684509366750717,0.9815386039581974,0.01952524110674858,0.17918969690799713,9.17733593804704,,
B,44,10,Replay,4,0.9898648648648649,0.9935483870967742,1.8443827629089355,0.0,0,-2.389127254486084,-4.2335100173950195,-1.2953532761919684,0.1811845302581787,0.9931801803419626,0.01952524110674858,0.17918969690799713,9.17733593804704,,
B,44,10,Replay,10,0.4315569487983281,0.4783410138248848,-0.12826675176620483,0.0,0,-2.389127254486084,-2.260860502719879,nan,0.11832710355520248,0.985222792572173,0.01952524110674858,0.17918969690799713,9.17733593804704,,
C,44,10,Replay,1,0.9966703662597114,0.9953917050691244,1.3234728574752808,0.0,0,-0.6212993264198303,-1.944772183895111,-0.4694462171328925,0.11684509366750717,-0.8740729854877046,0.01952524110674858,0.17918969690799713,9.17733593804704,0.30829210377817906,False
C,44,10,Replay,4,0.9898648648648649,0.9935483870967742,1.8443827629089355,0.0,0,-0.6212993264198303,-2.465682089328766,-0.33686029760976804,0.1811845302581787,-0.730567923892404,0.01952524110674858,0.17918969690799713,9.17733593804704,0.30829210377817906,False
C,44,10,Replay,10,0.4315569487983281,0.4783410138248848,-0.12826675176620483,0.0,0,-0.6212993264198303,-0.4930325746536255,nan,0.11832710355520248,-0.8369134119435936,0.01952524110674858,0.17918969690799713,9.17733593804704,0.30829210377817906,False
0,44,20,Manipulation,2,0.0,0.0,-2.7790143489837646,0.0,0,-10.719045639038086,-7.940031290054321,nan,0.09579607099294662,-0.9283741350550371,0.007267430424690247,0.14092373847961426,19.391136927963192,,
0,44,20,Manipulation,13,0.0,0.0,-1.2343453168869019,0.0,0,-10.719045639038086,-9.484700322151184,nan,0.1179836168885231,-0.9313035523375093,0.007267430424690247,0.14092373847961426,19.391136927963192,,
A,44,20,Manipulation,2,0.0,0.0,-2.7790143489837646,0.0,0,-9.400407791137695,-6.621393442153931,nan,0.09579607099294662,0.994998885942419,0.007267430424690247,0.14092373847961426,19.391136927963192,,
A,44,20,Manipulation,13,0.0,0.0,-1.2343453168869019,0.0,0,-9.400407791137695,-8.166062474250793,nan,0.1179836168885231,0.998360524877333,0.007267430424690247,0.14092373847961426,19.391136927963192,,
B,44,20,Manipulation,2,0.0,0.0,-2.7790143489837646,0.0,0,-9.239837646484375,-6.46082329750061,nan,0.09579607099294662,0.994998885942419,0.007267430424690247,0.14092373847961426,19.391136927963192,,
B,44,20,Manipulation,13,0.0,0.0,-1.2343453168869019,0.0,0,-9.239837646484375,-8.005492329597473,nan,0.1179836168885231,0.998360524877333,0.007267430424690247,0.14092373847961426,19.391136927963192,,
C,44,20,Manipulation,2,0.0,0.0,-2.7790143489837646,0.0,0,-2.062669038772583,0.7163453102111816,nan,0.09579607099294662,-0.9283741350550371,0.007267430424690247,0.14092373847961426,19.391136927963192,0.32269614295520577,False
C,44,20,Manipulation,13,0.0,0.0,-1.2343453168869019,0.0,0,-2.062669038772583,-0.8283237218856812,nan,0.1179836168885231,-0.9313035523375093,0.007267430424690247,0.14092373847961426,19.391136927963192,0.32269614295520577,False
0,44,20,Replay,1,0.23751387347391786,0.21751152073732719,-0.10206041485071182,0.0,0,-5.2473530769348145,-5.145292662084103,nan,0.10538686066865921,-0.7899048579562976,0.017238179221749306,0.14989987015724182,8.695806455481915,,
0,44,20,Replay,4,0.5855855855855856,0.6,0.09426641464233398,0.0,0,-5.2473530769348145,-5.341619491577148,-55.66513903010254,0.15764711797237396,-0.7155785268621125,0.017238179221749306,0.14989987015724182,8.695806455481915,,
0,44,20,Replay,10,0.0,0.0,-1.108708381652832,0.0,0,-5.2473530769348145,-4.138644695281982,nan,0.11001056432723999,-0.8730991499296515,0.017238179221749306,0.14989987015724182,8.695806455481915,,
A,44,20,Replay,1,0.23751387347391786,0.21751152073732719,-0.10206041485071182,0.0,0,-3.8136606216430664,-3.7116002067923546,nan,0.10538686066865921,0.9639930027407388,0.017238179221749306,0.14989987015724182,8.695806455481915,,
A,44,20,Replay,4,0.5855855855855856,0.6,0.09426641464233398,0.0,0,-3.8136606216430664,-3.9079270362854004,-40.456196791963215,0.15764711797237396,0.9909454491207239,0.017238179221749306,0.14989987015724182,8.695806455481915,,
A,44,20,Replay,10,0.0,0.0,-1.108708381652832,0.0,0,-3.8136606216430664,-2.7049522399902344,nan,0.11001056432723999,0.976111538882761,0.017238179221749306,0.14989987015724182,8.695806455481915,,
B,44,20,Replay,1,0.23751387347391786,0.21751152073732719,-0.10206041485071182,0.0,0,-3.843883991241455,-3.7418235763907433,nan,0.10538686066865921,0.9639930027407388,0.017238179221749306,0.14989987015724182,8.695806455481915,,
B,44,20,Replay,4,0.5855855855855856,0.6,0.09426641464233398,0.0,0,-3.843883991241455,-3.938150405883789,-40.77681330966003,0.15764711797237396,0.9909454491207239,0.017238179221749306,0.14989987015724182,8.695806455481915,,
B,44,20,Replay,10,0.0,0.0,-1.108708381652832,0.0,0,-3.843883991241455,-2.735175609588623,nan,0.11001056432723999,0.976111538882761,0.017238179221749306,0.14989987015724182,8.695806455481915,,
C,44,20,Replay,1,0.23751387347391786,0.21751152073732719,-0.10206041485071182,0.0,0,-0.9349260330200195,-0.8328656181693077,nan,0.10538686066865921,-0.7899048579562976,0.017238179221749306,0.14989987015724182,8.695806455481915,0.3676935644326492,False
C,44,20,Replay,4,0.5855855855855856,0.6,0.09426641464233398,0.0,0,-0.9349260330200195,-1.0291924476623535,-9.917912297474341,0.15764711797237396,-0.7155785268621125,0.017238179221749306,0.14989987015724182,8.695806455481915,0.3676935644326492,False
C,44,20,Replay,10,0.0,0.0,-1.108708381652832,0.0,0,-0.9349260330200195,0.1737823486328125,nan,0.11001056432723999,-0.8730991499296515,0.017238179221749306,0.14989987015724182,8.695806455481915,0.3676935644326492,False
0,44,30,Manipulation,2,0.0,0.0,-3.5181384086608887,0.0,0,-11.411312103271484,-7.893173694610596,nan,0.08742666989564896,-0.8607623736663391,0.006655537057667971,0.12201257050037384,18.332490592896757,,
0,44,30,Manipulation,13,0.0,0.0,-2.4422857761383057,0.0,0,-11.411312103271484,-8.969026327133179,nan,0.11029467731714249,-0.9465265417258341,0.006655537057667971,0.12201257050037384,18.332490592896757,,
A,44,30,Manipulation,2,0.0,0.0,-3.5181384086608887,0.0,0,-10.31496810913086,-6.796829700469971,nan,0.08742666989564896,0.9737523930728269,0.006655537057667971,0.12201257050037384,18.332490592896757,,
A,44,30,Manipulation,13,0.0,0.0,-2.4422857761383057,0.0,0,-10.31496810913086,-7.872682332992554,nan,0.11029467731714249,0.9918600263015556,0.006655537057667971,0.12201257050037384,18.332490592896757,,
B,44,30,Manipulation,2,0.0,0.0,-3.5181384086608887,0.0,0,-10.202178001403809,-6.68403959274292,nan,0.08742666989564896,0.9737523930728269,0.006655537057667971,0.12201257050037384,18.332490592896757,,
B,44,30,Manipulation,13,0.0,0.0,-2.4422857761383057,0.0,0,-10.202178001403809,-7.759892225265503,nan,0.11029467731714249,0.9918600263015556,0.006655537057667971,0.12201257050037384,18.332490592896757,,
C,44,30,Manipulation,2,0.0,0.0,-3.5181384086608887,0.0,0,-3.136679172515869,0.38145923614501953,nan,0.08742666989564896,-0.8607623736663391,0.006655537057667971,0.12201257050037384,18.332490592896757,0.29185022782818926,False
C,44,30,Manipulation,13,0.0,0.0,-2.4422857761383057,0.0,0,-3.136679172515869,-0.6943933963775635,nan,0.11029467731714249,-0.9465265417258341,0.006655537057667971,0.12201257050037384,18.332490592896757,0.29185022782818926,False
0,44,30,Replay,1,0.011098779134295227,0.06267281105990784,-0.16576240956783295,0.0,0,-5.797616958618164,-5.631854549050331,nan,0.0928458720445633,-0.8685442232858617,0.014578075148165226,0.14305011928081512,9.812689112034052,,
0,44,30,Replay,4,0.0011261261261261261,0.03778801843317972,-0.36762359738349915,0.0,0,-5.797616958618164,-5.429993361234665,nan,0.127915158867836,-0.7825016609897892,0.014578075148165226,0.14305011928081512,9.812689112034052,,
0,44,30,Replay,10,0.0,0.0,-1.3092538118362427,0.0,0,-5.797616958618164,-4.488363146781921,nan,0.10230647772550583,-0.7256449475268524,0.014578075148165226,0.14305011928081512,9.812689112034052,,
A,44,30,Replay,1,0.011098779134295227,0.06267281105990784,-0.16576240956783295,0.0,0,-4.61083984375,-4.445077434182167,nan,0.0928458720445633,0.9789061978283022,0.014578075148165226,0.14305011928081512,9.812689112034052,,
A,44,30,Replay,4,0.0011261261261261261,0.03778801843317972,-0.36762359738349915,0.0,0,-4.61083984375,-4.243216246366501,nan,0.127915158867836,0.9866152124635554,0.014578075148165226,0.14305011928081512,9.812689112034052,,
A,44,30,Replay,10,0.0,0.0,-1.3092538118362427,0.0,0,-4.61083984375,-3.3015860319137573,nan,0.10230647772550583,0.9455683014073748,0.014578075148165226,0.14305011928081512,9.812689112034052,,
B,44,30,Replay,1,0.011098779134295227,0.06267281105990784,-0.16576240956783295,0.0,0,-4.669990062713623,-4.50422765314579,nan,0.0928458720445633,0.9789061978283022,0.014578075148165226,0.14305011928081512,9.812689112034052,,
B,44,30,Replay,4,0.0011261261261261261,0.03778801843317972,-0.36762359738349915,0.0,0,-4.669990062713623,-4.302366465330124,nan,0.127915158867836,0.9866152124635554,0.014578075148165226,0.14305011928081512,9.812689112034052,,
B,44,30,Replay,10,0.0,0.0,-1.3092538118362427,0.0,0,-4.669990062713623,-3.3607362508773804,nan,0.10230647772550583,0.9455683014073748,0.014578075148165226,0.14305011928081512,9.812689112034052,,
C,44,30,Replay,1,0.011098779134295227,0.06267281105990784,-0.16576240956783295,0.0,0,-1.0275044441223145,-0.8617420345544815,nan,0.0928458720445633,-0.8685442232858617,0.014578075148165226,0.14305011928081512,9.812689112034052,0.37317872773188887,False
C,44,30,Replay,4,0.0011261261261261261,0.03778801843317972,-0.36762359738349915,0.0,0,-1.0275044441223145,-0.6598808467388153,nan,0.127915158867836,-0.7825016609897892,0.014578075148165226,0.14305011928081512,9.812689112034052,0.37317872773188887,False
C,44,30,Replay,10,0.0,0.0,-1.3092538118362427,0.0,0,-1.0275044441223145,0.2817493677139282,nan,0.10230647772550583,-0.7256449475268524,0.014578075148165226,0.14305011928081512,9.812689112034052,0.37317872773188887,False
0,44,45,Manipulation,2,0.0,0.0,-3.8910765647888184,0.0,0,-12.317455291748047,-8.426378726959229,nan,0.0845951959490776,-0.7793056393569125,0.006309739779680967,0.10706637799739838,16.968430036081752,,
0,44,45,Manipulation,13,0.0,0.0,-2.9217443466186523,0.0,0,-12.317455291748047,-9.395710945129395,nan,0.10413205623626709,-0.880942293315751,0.006309739779680967,0.10706637799739838,16.968430036081752,,
A,44,45,Manipulation,2,0.0,0.0,-3.8910765647888184,0.0,0,-11.417632102966309,-7.52655553817749,nan,0.0845951959490776,0.966198357881097,0.006309739779680967,0.10706637799739838,16.968430036081752,,
A,44,45,Manipulation,13,0.0,0.0,-2.9217443466186523,0.0,0,-11.417632102966309,-8.495887756347656,nan,0.10413205623626709,0.9890156634260047,0.006309739779680967,0.10706637799739838,16.968430036081752,,
B,44,45,Manipulation,2,0.0,0.0,-3.8910765647888184,0.0,0,-11.278945922851562,-7.387869358062744,nan,0.0845951959490776,0.966198357881097,0.006309739779680967,0.10706637799739838,16.968430036081752,,
B,44,45,Manipulation,13,0.0,0.0,-2.9217443466186523,0.0,0,-11.278945922851562,-8.35720157623291,nan,0.10413205623626709,0.9890156634260047,0.006309739779680967,0.10706637799739838,16.968430036081752,,
C,44,45,Manipulation,2,0.0,0.0,-3.8910765647888184,0.0,0,-3.5389912128448486,0.3520853519439697,nan,0.0845951959490776,-0.7793056393569125,0.006309739779680967,0.10706637799739838,16.968430036081752,0.29642452589118057,False
C,44,45,Manipulation,13,0.0,0.0,-2.9217443466186523,0.0,0,-3.5389912128448486,-0.6172468662261963,nan,0.10413205623626709,-0.880942293315751,0.006309739779680967,0.10706637799739838,16.968430036081752,0.29642452589118057,False
0,44,45,Replay,1,0.0,0.0,-0.8215940594673157,0.0,0,-7.060366153717041,-6.238772094249725,nan,0.0834377259016037,-0.7512385167344272,0.013636661693453789,0.1301371455192566,9.543182081119477,,
0,44,45,Replay,4,0.0,0.0,-0.9785753488540649,0.0,0,-7.060366153717041,-6.081790804862976,nan,0.12400709837675095,-0.5404587565522758,0.013636661693453789,0.1301371455192566,9.543182081119477,,
0,44,45,Replay,10,0.0,0.0,-1.172606110572815,0.0,0,-7.060366153717041,-5.887760043144226,nan,0.09084535390138626,-0.6490554598797288,0.013636661693453789,0.1301371455192566,9.543182081119477,,
A,44,45,Replay,1,0.0,0.0,-0.8215940594673157,0.0,0,-6.087867259979248,-5.266273200511932,nan,0.0834377259016037,0.9465817286337135,0.013636661693453789,0.1301371455192566,9.543182081119477,,
A,44,45,Replay,4,0.0,0.0,-0.9785753488540649,0.0,0,-6.087867259979248,-5.109291911125183,nan,0.12400709837675095,0.986707549406268,0.013636661693453789,0.1301371455192566,9.543182081119477,,
A,44,45,Replay,10,0.0,0.0,-1.172606110572815,0.0,0,-6.087867259979248,-4.915261149406433,nan,0.09084535390138626,0.9738645960252439,0.013636661693453789,0.1301371455192566,9.543182081119477,,
B,44,45,Replay,1,0.0,0.0,-0.8215940594673157,0.0,0,-6.096385478973389,-5.274791419506073,nan,0.0834377259016037,0.9465817286337135,0.013636661693453789,0.1301371455192566,9.543182081119477,,
